PAA,apen,dfa,fft_mean,fft_max,fft_min,fft_variance,fft_skewness,fft_kurtosis,cwt_mean,cwt_max,cwt_min,cwt_variance,cwt_skewness,cwt_kurtosis,Class
-0.0024941811718334,1.2219413661379184,0.7791912674757068,0.00305176,3.200568864295907,72.97118616099999,0.2780537627338496,172.6171478681321,29853.77446797829,0.0034398947043779,0.018558088182919,0.0593428052402311,6.382182974884001e-06,2.6172309726232603,49.713061772610885,0
-0.0024892271841001,2.1958395628920195,0.7782985722456405,0.00396729,2.974421359909663,72.131037879,0.2334704340867398,170.76499479902714,29426.05111888224,0.0034002897345509,0.0071211309719734,0.0164001397080939,3.714777755126455e-06,0.0285119281339009,0.2887561008616184,0
-0.0024464821857334,2.188351653332857,0.8105457070541937,2.386907782032965e-19,2.0840721731111524,71.908869512,0.2390394602916717,172.29418128831503,29779.26887092609,0.0033898166172929,0.0066895483480762,0.0133790896250847,4.157841271648948e-06,0.0788429837781662,0.1904661941857908,0
-0.0024178261536001,2.2080482402020483,0.7663874996734951,0.00366211,1.609632573684543,71.72576435,0.2342685098654313,177.68252008140132,31037.8181637153,0.0033811849571782,0.0105737990342189,0.0116527591294958,3.892677524890588e-06,0.0864630548719572,0.8687360631358083,0
-0.0024145913220668,2.180025656701501,0.79363008855693,0.00610352,2.62995453770846,72.94738303,0.24418733093612,176.46592299971945,30762.68124227101,0.0034387726140216,0.018558088182919,0.01316330184867,4.179652146127112e-06,0.2057685629903329,2.461630512800001,0
-0.0023748269014001,1.2020387128218766,0.7947698139140412,0.00396729,2.562863598469727,73.399959225,0.2521396018784529,168.17447590568665,28841.40816380595,0.0034601072604542,0.0064737535005937,0.0369003673762199,4.539996672545064e-06,0.9796502834534636,14.193294747061929,0
-0.0023993121653668,0.8002811292656848,1.1550990735955244,0.000305176,87.94525381700001,14.283449210405877,0.8941766495694697,204.9084505712384,36379.0260495068,0.0041457790231448,0.0718587366885892,0.0323687321476297,4.165507439834065e-05,2.119137940915589,19.31339488626588,0
-0.0024435728476668,1.094011325728501,1.1405280477682245,0.00518799,89.62768937300001,14.962190778235582,0.6903776638695264,184.5425964974103,33172.85101735799,0.0042250897958486,0.0826482669306804,0.0222265581637148,2.7461262201061224e-05,1.241205342336875,20.61573181154809,0
-0.0024457599469335,1.1060052985485185,1.0816076970078892,0.00274658,90.408328995,8.788478622198545,0.572341740474047,154.25570782815353,25674.50504283513,0.0042618895005405,0.0340951333538967,0.0189897061621553,1.9264759153239275e-05,0.082121128793407,1.3090970985841182,0
-0.0024421690750001,0.0795041271703546,1.2602109998228928,0.0039672899999999,87.068482046,56.72246456991447,20.916829586322557,20435.22441939533,10575311.432455016,0.0041044476054897,0.1236487222669324,1.055006853064235,0.0013758260978309,19.2169273540402,467.0809796987457,0
0.0029315084605667,1.1161439779418965,1.103035906410791,0.00732422,91.013188546,10.1376535673646,0.7174825472275559,154.8248197125829,25531.895418133496,0.004290402853219,0.0921431553670971,0.0310740196312771,2.8640394368290405e-05,3.279295411062926,42.89340328062334,0
0.0029873963681,0.4670478043963828,1.1040979342587949,0.00213623,89.33624957100001,18.439997717143545,2.754950731509733,192.813015207825,32208.93677264632,0.0042113511918285,0.4156154456712359,0.1491125566962756,0.0001647121222844,15.38479416028956,461.8097365302991,0
0.0030181173981,1.578974454612041,1.089753435838048,0.0018310499999999,89.380800986,8.104685943335555,0.5400055211195678,191.66722232224737,34576.59032835433,0.0042134513656723,0.0230897234115092,0.0200686803995678,1.7546770372837033e-05,0.1912801663566698,1.006628608416622,0
0.0029184977404666,0.808533410648506,1.1179987083379026,0.00518799,91.385197083,11.265694641558738,0.939872110191294,192.98430185459716,35415.045742459864,0.0043079395038305,0.0440214983481934,0.0740166144527362,4.334927945561248e-05,2.5971177076548915,27.5991367888217,0
0.0030332643241333,1.5927532602623495,1.088290770411594,0.000915527,93.505557605,8.149815698640026,0.5647287745152701,199.90711449040825,36143.850326058135,0.0044078942574083,0.0258949574338325,0.0151054979024195,1.749034377395491e-05,0.0535949206143652,0.5803346328742962,0
0.0029668479699667,0.8101219662282286,1.126238157200364,0.0024414099999999,92.819219376,20.35323626743015,1.2761613218628856,159.26722914018706,29098.23646017844,0.004375539963014,0.2343500365276268,0.0630112045103487,6.513488714285342e-05,12.382658301377674,304.26863218415,0
0.0029698487183,1.1007335765858317,1.086679849881509,0.00732422,93.349308008,7.966265349200161,0.5946268405922063,165.82335516062722,28544.74289880473,0.0044005285807685,0.0261108371341288,0.0187738971725371,1.956572973043224e-05,0.0525265058654728,1.2563642117131586,0
0.0030461732404333,0.8027735532647506,1.0899765403564812,0.00427246,91.573490537,10.817215616484962,1.139449218316659,166.128381023062,27302.098292456347,0.0043168157423756,0.1525646520020283,0.0323688028583078,5.652778180475172e-05,8.27436700524391,135.92035234697076,0
0.0031126303204,1.0904793472737628,1.1107713957312102,0.0024414099999999,90.01343171099998,9.352689620704297,0.8249620614720153,148.57716489064123,24323.00386644204,0.004243273864048,0.1577442091742197,0.016400210418772,3.6248547858231535e-05,9.399219393804488,196.1749583043957,0
0.0031330670002,1.5707763068773175,1.09380043011978,0.0006103519999999,90.715639048,8.098366550708024,0.5177772395150712,179.61427138884764,31582.23042542014,0.0042763762353674,0.0323688028583078,0.0092790511625273,1.553971243094452e-05,0.1919710334035316,0.6921418593905311,0
0.0030925904547666,0.874718173482083,1.0976553535892892,0.00671387,92.415477676,15.417819847439702,1.2521330672274416,145.86756298150289,24659.83560501367,0.0043565073967529,0.0440215690588715,0.028700332877512,6.37788536860621e-05,0.2975743254275604,1.280669074764302,0
0.0030255331607667,1.118669521624235,1.0579931117548207,0.00274658,92.501532198,10.415027802757349,0.6616432612612585,161.27267113695498,27552.720895820763,0.0043605640458234,0.0250318628967162,0.0153212361813595,2.4452923688205387e-05,0.0427014170175344,0.2886662204371832,0
0.0030556540440666,0.7875087626907429,1.0761212984907278,0.0067138699999999,93.753367825,11.77711767309838,0.9455365834274992,210.3510736005882,39002.466276090185,0.0044195761432089,0.0312898286208953,0.1305540442492878,4.287758966588053e-05,4.473038993675211,70.90055800717514,0
0.003006052719,0.8322063058587412,1.1052993765340786,0.00427246,95.359204198,12.441804722756322,1.3336084046040744,151.90490134199436,26234.04959184964,0.0044952759957972,0.0412162643258701,0.1471698515256436,6.773910077459113e-05,0.6887879543860903,14.499423519280562,0
0.0030476787088333,0.8465606017689433,1.1024094457436406,0.00335693,93.453379736,16.358920333295156,1.1014122451150958,152.71579830974517,25274.23715496371,0.0044054345690751,0.0500637257934325,0.0224422964426548,5.334233111490128e-05,0.4641583267140345,2.123270966992454,0
0.0030805159225333,1.1046185695726225,1.057268004753879,3.3495305785253873e-19,94.996956368,11.178335864297068,0.679349626198658,169.81965518407517,29060.840365517237,0.0044781994693263,0.0457478288437823,0.0297793071149246,2.459514024756116e-05,0.0905310262801116,1.2231848760119766,0
0.0030816652497667,0.8674910593474303,1.0839588762073404,0.0012207,95.064404402,14.575332492024923,1.3261104752437671,197.7054840788093,35524.73147507378,0.0044813790001409,0.0470426120708129,0.0228739144218911,6.760370599012195e-05,0.4036975597301621,0.6573191602146133,0
0.0031077375841666,0.8670521313662074,1.0998145272690694,0.00335693,96.199962956,11.751941589307124,1.212211976311912,219.2719746941828,40710.468444094025,0.0045349097437388,0.0483373952978436,0.0420794295736646,5.95293673098786e-05,0.2566540640266779,2.125674856559856,0
0.0031862390171333,0.362449565452632,1.171525471404146,4.88273791842372e-19,96.190500736,35.21935192589248,4.529613123800702,326.9650294572675,53826.898778949646,0.0045344636904103,0.3752622758824819,0.3726728508497768,0.0002801690293791,5.210471010718993,196.3882795358468,0
0.0031545108575,1.10073949777683,1.0711168108912934,0.00518799,96.321419832,8.720609180001578,0.7422535404290034,175.02066562911088,30133.69055916877,0.0045406352757815,0.0347424896120729,0.0140264883096678,2.823777210362013e-05,0.1343624055667906,0.5380486616843729,0
0.0031729637284333,0.6415554703787882,1.126632535132963,0.00610352,96.991891212,15.747380141176937,1.797439264803032,223.964479035369,40272.12545443604,0.0045722415997408,0.1801856570887372,0.0362530111180437,9.819399126014635e-05,3.896765809452946,57.03178731702155,0
0.0031680505583333,0.8556624510812489,1.111102798734169,0.0109863,96.950696758,10.760389134976815,1.1976316343781497,127.36540293719906,20040.16197003305,0.0045702996745561,0.0837272411680929,0.0213633929159204,5.8251599441021663e-05,1.3358845453761166,9.6863827230945,0
0.0031254682971333,0.8535868632041241,1.08245539587035,0.0106812,95.819407076,16.13151774279904,1.2448518323508715,125.71913209077192,20141.129932879903,0.0045169701675142,0.0455320905648422,0.073585067184178,6.185966618547498e-05,0.2371227251393039,2.7956122976907407,0
0.0032503869071333,0.618457432594909,1.1682602491943972,0.0009155269999999,91.761481776,16.817554307317614,1.4725983133284182,149.264152419898,24048.644915105728,0.004325677734369,0.1644334393242445,0.0697007882137641,7.866017104374271e-05,6.107590079940657,96.82565832899915,0
0.0032354230579666,0.3003561384567637,1.402363612533026,0.00244141,102.711487848,75.69228292775568,3.8204022857915274,0.0,3.0,0.004841865970872,0.067542839738939,0.0582637602921404,0.0002305959262084,0.5282929746653151,0.9513535014910768,0
0.0031884971977,0.3792877133001431,1.3768077451649468,0.00274658,116.61469959,45.174192630692296,3.520798956272261,0.0,3.0,0.0054972696577414,0.0660323182329683,0.0520057945679613,0.0002038270320282,0.3049417648714523,2.129948525641048,0
0.0032540185899999,0.0165914729810225,1.081064157607834,0.0048828099999999,124.01731840964683,121.64833708422113,263.5092600059431,33.09918777927357,12657.523594023927,0.0055827084762349,5.860691921305027,0.4335257533319099,0.0175150585439742,30.45687671415947,1102.1510392474231,0
0.0032007856311332,0.1179448110934644,1.1095196379711103,0.0051879899999999,103.999658648,55.96143459345184,36.07768803887504,0.0,3.0,0.0049025909247391,1.765398145249394,0.1868755943455431,0.0023428677856615,16.848374227299214,415.5371848281752,0
0.0030501101156,0.0594051323625581,1.1894716509585954,0.00213623,112.14141996,87.57288308314216,57.74042467359196,0.0,3.0,0.0052863972337069,1.9550724682348732,0.1851495466926668,0.0038129876310268,20.021386934930742,534.6068802355875,0
0.0031469729760999,0.4789734187845411,1.332351746191922,0.0042724599999999,114.087539854,40.39110658959427,2.675874406402289,1461.7654414053966,628061.3016792624,0.0053781382053102,0.061500683004378,0.0627953955207306,0.0001487925807442,0.2026752271181028,0.8983980106647946,0
0.0034237162615999,0.3764763352314779,1.3769842889960997,0.0097656199999999,117.27936832,51.7734922755785,3.357903190449074,41.88260409731808,7424.472142132583,0.0055286024421564,0.0565374297965515,0.0472584210604311,0.0001926715358082,0.2148276227554956,0.9154050351245924,0
0.0037121585662333,0.2968321267423399,1.4086920935236769,0.0079345699999999,112.424626141,56.49864690949431,3.902091178243726,14.53003881191326,2322.411081243938,0.0052997477011109,0.0548110993009627,0.0438057600692534,0.000231459275233,0.3064007882785325,0.0268285961728884,0
0.0038963727119998,0.2960189739557664,1.421146343349091,0.00427246,110.758054747,69.12804238832203,4.5512886924320615,148.69853675001212,71828.89220648367,0.0052211847721756,0.0608533267462018,0.0422952385632827,0.0002755688860692,0.4998204935637763,0.4002542525149164,0
0.0034526375331332,0.2985699404570083,1.4193078952337406,0.0088501,112.278750223,68.67797538823078,4.566924486217966,553.1039207136412,79043.75339452087,0.0052928710443889,0.0591269255399348,0.0468268737918729,0.0002758463387714,0.3580750509556115,0.2694600766573862,0
0.0036540225210333,0.3605215923658282,1.4015816708163564,0.0006103519999999,115.351267077,49.15039930346053,3.4990654289221874,117.17262345513554,21177.80225748526,0.0054377108779071,0.0550269082905808,0.0489847515560199,0.0002031133482814,0.3270703485845767,1.0355176291093482,0
0.0041839398135666,0.3595592610338114,1.4063782977968204,0.0036621099999999,112.774055799,77.86864566627371,3.775976854259578,0.0,3.0,0.0053162199731588,0.0619323009836143,0.0360372021284255,0.0002228734967901,0.5102788984840533,0.5228813465347533,0
0.0037489728766999,0.2094505382049218,1.4326978665201822,0.0128173999999999,104.660651574,81.40612428917188,6.653951003050327,69.39068478368293,4282.953541334095,0.0049337504300918,0.0809219364350915,0.1570964993626529,0.000418683039578,0.3267891573861561,4.335390075865502,0
0.0040179038375333,0.2842781265603866,1.4186892534406126,0.0247192,116.721497417,36.72363891655704,4.380261040911568,0.0,3.0,0.0055023041555872,0.0668954834807627,0.0470426120708129,0.0002612117285302,0.2612470343200856,0.3101750856717276,0
0.0036041972210667,0.0525187548290628,1.626506356660975,0.0619507,246.45878345734803,224.30122171529928,59.63622911458173,4517.321014273329,602340.8286872001,0.0072033623097012,0.2218342465006249,0.1985287140994975,0.0039237220577766,0.1954123942915493,0.1686362381389865,0
0.0034691265500999,0.046094573713757,1.657489391339896,0.0299071999999999,256.313492595,318.40930003923603,80.8912324874171,23.278655086407564,578.8528549606746,0.0120827339149021,0.1896813940532913,0.3795784556748446,0.0052464542931366,1.2361961890925477,3.5130268725141747,0
0.0037666729228,0.0406021923784329,1.642745279250247,0.00244141,329.02477600139264,389.3498756056944,147.58183529840696,1281.579973545032,503048.16192511184,0.0021233912060832,0.3038345914877041,0.516173808130556,0.0098338998919427,0.9344585127149492,2.4636422071453907,0
0.0036210226853,0.0477888364626961,1.607733841753024,0.0350951999999999,262.98608651204387,299.74655227442867,88.537500698702,578.4307444970235,61182.38342269177,0.0098845053275238,0.1611970115867537,0.3961940508191661,0.005804487620218,0.7999252977451267,1.717956888368457,0
0.0038421531005666,0.0525008704294158,1.6217541910123283,0.0262451,246.093449977,194.4487888804721,64.0697156477762,1219.568786811092,92828.93546324287,0.0116009564856219,0.1890336842417245,0.1801856570887372,0.0041363704780503,0.0173394905765035,0.0136168730810628,0
0.0036956787074667,0.0567577706016657,1.5913488684747106,0.0100708,231.5485004988179,193.3888127617385,78.4204191440378,0.0,3.0,0.0027780184260201,0.2091020817985799,0.3843252634969499,0.0052195928200648,0.863133756739407,2.198492274827265,0
0.0041172385821333,0.0591910577185501,1.5678267918210629,0.1025389999999999,270.8868899287475,229.043871944,60.17797097976869,0.0,3.0,0.0107972316693883,0.144580709335651,0.3424617136235816,0.0038954171435644,1.288439987282377,3.800777685210016,0
0.0050935463365333,0.0780616558040998,1.5174744153570114,0.0158691,139.18014058719945,202.88914667807936,47.43636975546772,62.109485502284016,5164.059306671828,0.000480740974222,0.3165660490829678,0.2373715038036369,0.0031611430846249,0.3056833108883073,2.0299716204257967,0
0.0084972437798333,0.0525474675472237,1.6157791877874983,0.00457764,219.801027893,317.3655161408798,61.248727995010846,301.12184528583,64213.08766286722,0.0103615198223275,0.1763022266464607,0.286356326070335,0.003975500984707,0.5781805197652202,1.792749701102048,0
-0.0017326248042666,0.0484613553903794,1.6186895733868971,0.0509643999999999,226.57871626611757,267.96153416508145,82.03249566974087,584.7527744892986,51369.934338338506,0.0045907119056609,0.1974496691514068,0.3400886632659195,0.0054475384797859,0.9282918065283808,1.763144488036863,0
-0.0064819747925333,0.0523725127755727,1.61592838162328,0.0149535999999999,276.796963111804,210.67428042814464,65.43986316024278,14.737960877814832,7198.420994637115,0.0096636212819705,0.153860071625162,0.2690930211144466,0.0042688912502188,0.8285216847152714,1.059499819392152,0
0.0077555747083333,0.0469633255818537,1.637306923568609,0.0320434999999999,234.83952074292552,223.4022103306472,77.52244785801821,70.01770709713702,153635.69399116116,0.0030671507163232,0.2675819339230509,0.2112601716947612,0.0051583895341916,0.2166100168836616,1.2720618965992632,0
0.0014221901434999,0.0516925218253971,1.6272720529249116,0.00488281,289.3831100160102,230.12830422525457,60.8959377060959,149.72933769838022,3627.619683730927,0.0071637442531662,0.2246393391015919,0.1989600492360212,0.0040080313689053,0.1506213394172443,0.5963110096122919,0
-0.0071049898312665,0.0461916956075345,1.655123338559154,0.0466919,234.75459457219225,250.1890977114628,78.98322908911275,0.0,3.0,0.0072063411633756,0.1562331219828241,0.3545454614072785,0.005213406165637,1.3412642956553296,3.3006274068389967,0
0.0009751483989,1.5287368396205991,0.8817230051721908,0.0018310499999999,4.327599577896676,82.149962871,0.3907817715158097,168.96692158084875,29025.837455084595,0.0038725863880204,0.0332319681061022,0.0422951678526046,1.0398965972895884e-05,1.0494073696274748,19.7825542527911,0
0.0083095704015667,1.52951891389199,0.8291458955393679,0.00457764,3.6892918895457303,82.466429438,0.405999129172285,170.88481050737803,29495.499450481268,0.0038875047650567,0.0323687321476297,0.085885189642918,1.1273160111828312e-05,5.709930865866569,132.79775116724926,0
0.0015429681173999,1.5256246213965077,0.8962535805943949,0.00396729,4.588117874462911,84.033508311,0.4470482917012552,165.16391096980735,28073.30108901259,0.0039613775715736,0.0867483548907124,0.0582638310028185,1.3369163218804553e-05,0.3197904175136712,71.98195722052841,0
-0.0064339304038332,1.53626245360529,0.8154819985418483,0.0012207,4.135102063750017,82.580870719,0.3481086199550786,176.1223518043285,30696.4171278943,0.0038928995787796,0.0127317192247728,0.0453162815752241,7.372628235390084e-06,0.4956082244312175,7.258727603451616,0
0.0023135785610666,1.5326691492736284,0.820936902034339,0.000305176,2.932746896374168,82.498472728,0.3425550566887541,172.8466893236221,29870.32528068618,0.0038890153002334,0.0211475839263023,0.0157528329473923,7.033458121561276e-06,0.3291741980241919,2.9522103368360035,0
0.0050132452778999,1.5352487103614123,0.8302631862626217,0.00396729,3.3104026940972338,82.60040246,0.3542480086681004,172.78677635183362,29915.98824637288,0.0038938203138802,0.0155369886024351,0.0278371676297176,7.771361826726137e-06,0.3712134859773371,4.761261649493537,0
0.0049684859947332,1.5407310740632425,0.8702946813748,5.296072860260849e-19,5.468774042761585,83.635253086,0.4638652658510802,165.16429292452048,28143.574258252665,0.0039426036402242,0.1581755443107435,0.0200686096888897,1.4667638112788716e-05,14.64388182073804,514.4794892657671,0
-0.0060326537340667,1.5446751813750377,0.7797736229265371,1.8384315931830533e-18,3.9792546102923225,84.887084821,0.3470074935052879,173.95787059663886,30151.571473451357,0.0040016155541391,0.0148896676995979,0.0207160366577441,6.414594741645666e-06,0.0009810765759677,1.9791120606161048,0
-0.0027383320957,1.5510817179711291,0.7806665777660754,0.0015258799999999,4.518316244707113,84.387207278,0.3621460045610356,167.01658447322805,28591.15783874001,0.0039780511007779,0.0233055324011274,0.0446689253170478,7.563044693664161e-06,0.3793148926530348,15.157574288061577,0
-0.0027499084076667,1.5242533789412378,0.7811995494101328,0.0027465799999999,3.343534189989805,84.00085396899999,0.3358061894397329,172.2220250216259,29779.74062034808,0.0039598382311293,0.0105737990342189,0.0194212534307134,6.035392278680496e-06,0.0535194661536572,1.0497063544311889,0
-0.0028015645345334,1.5298746976149245,0.8294095241899017,0.000915527,3.5109925978200565,83.97308274299999,0.3450637549471413,169.01093937471143,29040.912600823027,0.0039585290829809,0.0172633756665664,0.0254634101652744,6.648641683926391e-06,0.207586920006482,2.730325066803588,0
-0.0027542317428667,1.5213682582309378,0.8435006891188936,0.0015258799999999,4.295964039985384,84.127197193,0.3705004087322125,174.37720998420792,30273.56435401457,0.0039657941078258,0.0315055668998353,0.0233055324011274,8.298297978187151e-06,1.3995474194498423,14.78017107747386,0
-0.0027481383798001,1.5044540944806952,0.8108041386492685,0.0033569299999999,3.39260956060189,83.457030895,0.3522959977017899,169.84495725354412,29266.280092817316,0.0039342021655699,0.0448846635959878,0.0293476891356883,7.345411913482836e-06,0.5145097871222601,17.215594129884778,0
-0.0027483215194001,1.049348830247122,0.8938809094716409,0.00183105,7.018032255076767,84.03564385600001,0.573499079175525,174.88708333531892,30383.96014821453,0.0039614782421303,0.0451005432962841,0.0917115373878608,2.175296506442929e-05,2.600921485623809,50.15866762914599,0
-0.0027887674695001,0.667463227503799,1.1790616405778556,0.00946045,15.058595783107268,11.244808007259463,0.6724725601632074,102.36471784500584,8805.056450565078,0.0004896461074601,0.0284845238878939,0.0684060049867334,4.4125642932754746e-05,1.245640103631639,11.219283034321128,0
-0.0028316548623001,0.6747504790692229,1.1999627935934634,0.00152588,20.50640200770054,16.609836942262486,0.7153802753231331,39.041807964487965,7378.424854668278,0.0005455650226113,0.0319371848790716,0.0679744577181752,4.691503294000623e-05,1.3278024954329322,10.137757459256605,0
-0.0028154602131667,0.970627989399134,1.1808460507210754,0.00854492,14.22151674165924,11.691935512648104,0.5200264848035343,0.0,3.0,0.0002802560657115,0.020500227668126,0.0263265754130688,3.4117278106685635e-05,0.2024579375130055,0.2935178066103749,0
-0.0027980346508334,0.5210050643528854,1.2016879460425194,0.0009155269999999,30.24057518693231,21.396583452042066,1.4943009332151185,0.0,3.0,0.000427642175381,0.0371162470765162,0.1784596094358609,9.88354285362637e-05,5.560629385968634,78.19714654606763,0
-0.0028012898499001,0.4889033510866216,1.2277523984918777,0.00610352,22.07644682540446,16.37397444555379,1.3475091059405624,0.0,3.0,0.0001947593294687,0.1540750320866428,0.0707797624511766,8.928919839451579e-05,4.835548566368731,83.55108449363887,0
-0.0028036804188334,0.6835168655547936,1.2273194334387982,0.0030517599999999,17.05717189971295,16.85644686623216,0.8829809826096274,0.0,3.0,0.0005262877087798,0.0362530818287218,0.0964589816060692,5.8097074665360425e-05,1.4647461484468047,19.09744690664695,0
-0.0027912902728334,0.6928128484562448,1.15849976560708,0.00854492,15.27397312344772,18.047329904869823,0.8295981363961904,93.9334542293437,6807.61448568038,0.0003329668222644,0.0235212706800674,0.1437173319558222,5.4637702812410265e-05,3.218616547327311,43.45644745799152,0
-0.0027977701613001,0.6828983933601975,1.1734698837950284,0.00213623,14.034078577155077,12.427414391255663,0.7011123727939339,0.0,3.0,0.0002519154074123,0.0265423844026869,0.0850220243951236,4.616572101154306e-05,1.730263466693573,16.9685850733585,0
-0.0028104959794334,0.6815085255492175,1.1797533556320416,0.00427246,15.016341300544635,18.83368873638969,1.0655725810143646,156.29207843707243,9139.39939907436,0.0004071131586617,0.0580480220132004,0.1627066845645869,7.034225650150577e-05,5.422870312823179,88.93710562805617,0
