Min,Med,Max,apen,dfa,fft_mean,fft_max,fft_min,fft_variance,fft_skewness,fft_kurtosis,cwt_mean,cwt_max,cwt_min,cwt_variance,cwt_skewness,cwt_kurtosis,Class
-0.0106812,-0.002396962317066667,0.00488281,2.188351653332857,0.8105457070541937,2.3869077820329655e-19,2.0840721731111524,71.908869512,0.2390394602916717,172.29418128831503,29779.268870926095,0.003389816617292919,0.0066895483480762736,0.013379089625084734,4.157841271648948e-06,0.07884298377816627,0.1904661941857908,0
-0.00854492,-0.0023908588116666666,0.00762939,2.2080482402020483,0.7663874996734951,0.00366211,1.609632573684543,71.72576435,0.23426850986543138,177.68252008140132,31037.8181637153,0.0033811849571782214,0.01057379903421897,0.011652759129495899,3.892677524890588e-06,0.08646305487195724,0.8687360631358083,0
-0.00976562,-0.0024315794343333333,0.0134277,2.180025656701501,0.79363008855693,0.006103520000000001,2.62995453770846,72.94738303,0.24418733093612002,176.46592299971945,30762.68124227101,0.0034387726140216995,0.018558088182919062,0.013163301848670036,4.179652146127112e-06,0.20576856299033291,2.461630512800001,0
-0.0271606,-0.0024466653075,0.00488281,1.2020387128218766,0.7947698139140412,0.003967290000000002,2.562863598469727,73.399959225,0.2521396018784529,168.17447590568665,28841.40816380595,0.0034601072604542394,0.006473753500593763,0.03690036737621998,4.5399966725450635e-06,0.9796502834534636,14.193294747061927,0
-0.0189209,-0.002326324333,0.012207,1.2412189796534583,0.7823397289817358,0.0012206999999999995,2.1569848714301574,69.78972999,0.24103442169201936,173.85722282383495,30134.728480159964,0.0032899194222071443,0.013810658106846322,0.026758193392305098,4.925880308694706e-06,0.24502215190133658,4.8128588737205975,0
-0.010376,-0.002396148565966667,0.043335,1.2242227497173985,0.767068451288239,0.0009155270000000007,2.418715933740731,71.88445697899999,0.2552581461615365,175.47224649004593,30520.68950830876,0.0033886657994509034,0.056969047775787866,0.014026488309667892,5.2243538108681675e-06,3.0294319745153144,64.86638842971539,0
-0.0393677,-0.002429961993633333,0.0109863,2.1925146236321007,0.7790215221819412,0.0009155270000000002,2.20193663957375,72.898859809,0.2466887559243767,166.7729692807195,28511.530992233318,0.003436485207447425,0.01488961820212325,0.045100472585606025,4.336145723192589e-06,1.1425983587094732,28.566936612471732,0
-0.00946045,-0.0024971617686333335,0.0088501,2.199949752356411,0.7830742349096269,0.00030517600000000075,2.280239719103252,74.914853059,0.253545024692949,174.62348080542915,30317.49904073072,0.003531520040640845,0.011868553976978408,0.013163301848670038,4.135990410953814e-06,0.146095526971879,1.0838818262722878,0
-0.00793457,-0.0024064227447999995,0.00274658,2.214249237916092,0.7774613448810102,0.0024414100000000015,2.3211330495702875,72.19268234399999,0.23777020985431632,172.28527701170935,29777.467230614413,0.0034031956824992497,0.0036684629097279973,0.01057379903421897,3.969993747054735e-06,0.05383146383588587,0.009593698409731122,0
-0.00915527,-0.0024582416528333337,0.00946045,2.19991374987546,0.7663238185315989,0.00183105,1.9601901168765854,73.74724958499999,0.2456995766012172,172.87956878822914,29916.654121131163,0.0034764786850273537,0.012947514072255339,0.012515924377290316,3.9978292710210946e-06,0.1256252087233127,1.2345746173761905,0
-0.012207,-0.002504557153,0.0088501,2.1976787751105427,0.7717781251530892,0.001525880000000001,2.8305003971026754,75.13671459,0.2543242837176563,177.25837047546634,30945.314359729422,0.003541978693511147,0.011868553976978408,0.015968592439535804,4.113825023303612e-06,0.21830454356886766,1.7226544391300038,0
-0.00854492,-0.002466756052333333,0.00854492,2.1838903010727186,0.8036807469464682,0.001220699999999999,2.717085832609747,74.00268157,0.24565645388959878,171.5541974924514,29608.45730701922,0.003488519864275716,0.011868553976978408,0.011652759129495899,3.925403510435652e-06,0.27902532483699694,1.6357869742471074,0
-0.0442505,-0.0024323728720333335,0.0137329,1.2219413661379184,0.7791912674757068,0.00305176,3.200568864295907,72.97118616099999,0.27805376273384963,172.61714786813207,29853.77446797829,0.0034398947043779373,0.01855808818291906,0.0593428052402311,6.382182974884001e-06,2.6172309726232603,49.713061772610885,0
-0.012207,-0.0024043679293,0.00518799,2.1958395628920195,0.7782985722456405,0.003967290000000001,2.974421359909663,72.131037879,0.23347043408673981,170.76499479902714,29426.05111888224,0.003400289734550975,0.007121130971973482,0.016400139708093953,3.7147777551264547e-06,0.028511928133900938,0.2887561008616184,0
-0.0106812,-0.002396962317066667,0.00488281,2.188351653332857,0.8105457070541937,2.3869077820329655e-19,2.0840721731111524,71.908869512,0.2390394602916717,172.29418128831503,29779.268870926095,0.003389816617292919,0.0066895483480762736,0.013379089625084734,4.157841271648948e-06,0.07884298377816627,0.1904661941857908,0
-0.00854492,-0.0023908588116666666,0.00762939,2.2080482402020483,0.7663874996734951,0.00366211,1.609632573684543,71.72576435,0.23426850986543138,177.68252008140132,31037.8181637153,0.0033811849571782214,0.01057379903421897,0.011652759129495899,3.892677524890588e-06,0.08646305487195724,0.8687360631358083,0
-0.00976562,-0.0024315794343333333,0.0134277,2.180025656701501,0.79363008855693,0.006103520000000001,2.62995453770846,72.94738303,0.24418733093612002,176.46592299971945,30762.68124227101,0.0034387726140216995,0.018558088182919062,0.013163301848670036,4.179652146127112e-06,0.20576856299033291,2.461630512800001,0
-0.0271606,-0.0024466653075,0.00488281,1.2020387128218766,0.7947698139140412,0.003967290000000002,2.562863598469727,73.399959225,0.2521396018784529,168.17447590568665,28841.40816380595,0.0034601072604542394,0.006473753500593763,0.03690036737621998,4.5399966725450635e-06,0.9796502834534636,14.193294747061927,0
-0.0234985,0.0029315084605666666,0.0509644,0.8002811292656848,1.1550990735955244,0.0003051760000000004,87.94525381700001,14.283449210405877,0.8941766495694697,204.90845057123838,36379.0260495068,0.004145779023144855,0.07185873668858923,0.03236873214762975,4.165507439834065e-05,2.119137940915589,19.313394886265876,0
-0.0161743,0.002987589645766667,0.0592041,1.0940113257285007,1.1405280477682245,0.005187990000000001,89.62768937300001,14.962190778235582,0.6903776638695264,184.5425964974103,33172.85101735799,0.004225089795848651,0.08264826693068042,0.02222655816371487,2.7461262201061224e-05,1.241205342336875,20.615731811548095,0
-0.0137329,0.0030136109665,0.0244141,1.1060052985485185,1.0816076970078892,0.00274658,90.408328995,8.788478622198545,0.572341740474047,154.25570782815353,25674.50504283513,0.004261889500540591,0.03409513335389672,0.018989706162155326,1.9264759153239275e-05,0.08212112879340709,1.3090970985841182,0
-0.746155,0.002902282734866666,0.0875854,0.0795041271703546,1.2602109998228928,0.003967289999999999,87.068482046,56.722464569914465,20.916829586322553,20435.22441939533,10575311.432455016,0.004104447605489718,0.12364872226693246,1.055006853064235,0.0013758260978309973,19.216927354040198,467.0809796987457,0
-0.0292969,0.003033772951533333,0.065918,1.1161439779418965,1.103035906410791,0.007324220000000003,91.01318854600001,10.1376535673646,0.7174825472275559,154.8248197125829,25531.895418133496,0.004290402853219094,0.09214315536709713,0.031074019631277188,2.8640394368290405e-05,3.279295411062926,42.89340328062334,0
-0.105591,0.0029778749857,0.295105,0.4670478043963828,1.1040979342587947,0.00213623,89.33624957100001,18.439997717143545,2.7549507315097332,192.813015207825,32208.936772646317,0.0042113511918285265,0.4156154456712359,0.1491125566962756,0.00016471212228445103,15.38479416028956,461.8097365302991,0
-0.0152588,0.0029793600328666668,0.0167847,1.578974454612041,1.089753435838048,0.0018310499999999975,89.380800986,8.104685943335555,0.5400055211195678,191.66722232224737,34576.59032835433,0.004213451365672391,0.023089723411509288,0.02006868039956788,1.7546770372837033e-05,0.19128016635666986,1.006628608416622,0
-0.0534058,0.0030461732361,0.0317383,0.808533410648506,1.1179987083379026,0.0051879900000000026,91.38519708300001,11.265694641558738,0.9398721101912939,192.98430185459713,35415.045742459864,0.00430793950383056,0.044021498348193466,0.07401661445273622,4.334927945561248e-05,2.5971177076548915,27.5991367888217,0
-0.0109863,0.0031168519201666663,0.0183105,1.5927532602623495,1.088290770411594,0.0009155270000000005,93.50555760499999,8.149815698640026,0.5647287745152701,199.90711449040825,36143.850326058135,0.004407894257408324,0.02589495743383256,0.015105497902419504,1.749034377395491e-05,0.05359492061436527,0.5803346328742962,0
-0.045166,0.0030939739791999996,0.166321,0.8101219662282286,1.1262381572003641,0.0024414099999999976,92.819219376,20.35323626743015,1.2761613218628856,159.26722914018706,29098.23646017844,0.004375539963014092,0.2343500365276268,0.06301120451034879,6.513488714285342e-05,12.382658301377674,304.26863218414996,0
-0.0146484,0.003111643600266667,0.0189209,1.1007335765858315,1.0866798498815087,0.00732422,93.349308008,7.966265349200161,0.5946268405922063,165.82335516062722,28544.74289880473,0.004400528580768567,0.026110837134128814,0.018773897172537194,1.9565729730432242e-05,0.052526505865472826,1.2563642117131586,0
-0.0231934,0.0030524496845666664,0.108032,0.8027735532647506,1.0899765403564812,0.0042724600000000005,91.573490537,10.817215616484962,1.139449218316659,166.128381023062,27302.098292456347,0.0043168157423756565,0.15256465200202834,0.03236880285830787,5.652778180475172e-05,8.27436700524391,135.92035234697076,0
-0.0115967,0.0030004477237,0.112,1.0904793472737628,1.1107713957312102,0.002441409999999999,90.01343171099998,9.352689620704295,0.8249620614720153,148.57716489064123,24323.00386644204,0.004243273864048021,0.15774420917421977,0.01640021041877207,3.6248547858231535e-05,9.399219393804488,196.1749583043957,0
-0.00793457,0.0030238546349333336,0.0228882,1.5707763068773177,1.09380043011978,0.0006103519999999994,90.715639048,8.098366550708024,0.5177772395150712,179.61427138884764,31582.23042542014,0.004276376235367464,0.03236880285830788,0.009279051162527342,1.553971243094452e-05,0.19197103340353167,0.6921418593905311,0
-0.0204468,0.003080515922533333,0.0317383,0.874718173482083,1.0976553535892892,0.006713870000000001,92.415477676,15.417819847439702,1.2521330672274416,145.86756298150289,24659.83560501367,0.0043565073967529065,0.044021569058871585,0.02870033287751207,6.37788536860621e-05,0.29757432542756046,1.280669074764302,0
-0.0112915,0.0030833844066000004,0.0180054,1.118669521624235,1.0579931117548207,0.002746580000000001,92.50153219799999,10.415027802757349,0.6616432612612585,161.27267113695498,27552.720895820763,0.004360564045823438,0.02503186289671626,0.01532123618135952,2.4452923688205387e-05,0.04270141701753448,0.28866622043718326,0
-0.0927734,0.0031251122608333334,0.0222778,0.7875087626907429,1.0761212984907278,0.006713869999999999,93.753367825,11.77711767309838,0.9455365834274991,210.3510736005882,39002.466276090185,0.004419576143208945,0.03128982862089533,0.13055404424928785,4.287758966588053e-05,4.473038993675211,70.90055800717514,0
-0.109863,0.0031786401399333335,0.0296021,0.8322063058587412,1.1052993765340786,0.004272460000000001,95.35920419800001,12.441804722756322,1.3336084046040744,151.90490134199436,26234.04959184964,0.004495275995797234,0.041216264325870194,0.14716985152564366,6.773910077459113e-05,0.6887879543860903,14.499423519280562,0
-0.0161743,0.0031151126578666663,0.0357056,0.8465606017689433,1.1024094457436406,0.003356930000000001,93.453379736,16.358920333295156,1.1014122451150958,152.71579830974517,25274.23715496371,0.004405434569075139,0.05006372579343252,0.022442296442654885,5.334233111490128e-05,0.4641583267140345,2.123270966992454,0
-0.0228882,0.003166565212266666,0.0323486,1.1046185695726223,1.057268004753879,3.349530578525387e-19,94.99695636800001,11.178335864297068,0.679349626198658,169.81965518407515,29060.840365517233,0.0044781994693263594,0.045747828843782305,0.029779307114924623,2.459514024756116e-05,0.09053102628011163,1.2231848760119766,0
-0.0164795,0.003168813480066667,0.0338745,0.8674910593474303,1.0839588762073404,0.0012207,95.064404402,14.575332492024925,1.3261104752437671,197.70548407880932,35524.73147507378,0.004481379000140966,0.04704261207081299,0.022873914421891156,6.760370599012195e-05,0.40369755973016214,0.6573191602146133,0
-0.0302124,0.0032066654318666666,0.0341797,0.8670521313662074,1.0998145272690694,0.003356930000000002,96.199962956,11.751941589307123,1.2122119763119121,219.2719746941828,40710.468444094025,0.004534909743738817,0.04833739529784368,0.04207942957366462,5.95293673098786e-05,0.2566540640266779,2.125674856559856,0
-0.299988,0.003206350024533333,0.265503,0.36244956545263207,1.1715254714041459,4.88273791842372e-19,96.190500736,35.21935192589248,4.529613123800702,326.9650294572675,53826.898778949646,0.004534463690410346,0.37526227588248195,0.37267285084977686,0.00028016902937913306,5.210471010718993,196.3882795358468,0
-0.0106812,0.0032107139944,0.0250244,1.10073949777683,1.0711168108912934,0.0051879900000000026,96.321419832,8.720609180001578,0.7422535404290034,175.02066562911088,30133.69055916877,0.004540635275781574,0.03474248961207299,0.014026488309667892,2.823777210362013e-05,0.1343624055667906,0.5380486616843729,0
-0.0271606,0.0032330630403999997,0.127563,0.6415554703787882,1.1266325351329627,0.006103520000000001,96.991891212,15.747380141176935,1.797439264803032,223.964479035369,40272.12545443604,0.004572241599740874,0.18018565708873724,0.0362530111180437,9.819399126014635e-05,3.896765809452946,57.03178731702155,0
-0.015564,0.003231689891933333,0.06073,0.8556624510812489,1.111102798734169,0.0109863,96.95069675799999,10.760389134976815,1.1976316343781495,127.36540293719906,20040.16197003305,0.004570299674556162,0.08372724116809296,0.02136339291592045,5.8251599441021663e-05,1.3358845453761166,9.6863827230945,0
-0.0521851,0.003193980235866667,0.0326538,0.8535868632041241,1.08245539587035,0.010681200000000002,95.819407076,16.13151774279904,1.2448518323508715,125.71913209077191,20141.129932879903,0.004516970167514258,0.04553209056484228,0.07358506718417807,6.185966618547498e-05,0.2371227251393039,2.7956122976907407,0
-0.0616455,0.0030587160592000003,0.116882,0.618457432594909,1.1682602491943972,0.000915526999999997,91.761481776,16.817554307317614,1.4725983133284182,149.264152419898,24048.644915105728,0.004325677734369028,0.1644334393242445,0.06970078821376413,7.866017104374271e-05,6.107590079940657,96.82565832899917,0
-0.0424194,0.0034237162616000006,0.0485229,0.3003561384567637,1.4023636125330259,0.002441410000000002,102.71148784799999,75.69228292775568,3.8204022857915265,0.0,3.0,0.004841865970872032,0.06754283973893901,0.058263760292140435,0.0002305959262084915,0.5282929746653151,0.9513535014910768,0
-0.0372314,0.0038871566530000005,0.0469971,0.3792877133001431,1.3768077451649468,0.002746580000000001,116.61469959000001,45.174192630692296,3.5207989562722615,0.0,3.0,0.005497269657741408,0.06603231823296832,0.052005794567961366,0.00020382703202825948,0.3049417648714523,2.1299485256410478,0
-0.306702,0.003947571020933334,4.19922,0.016591472981022592,1.0810641576078341,0.004882809999999993,124.01731840964683,121.64833708422113,263.5092600059431,33.09918777927357,12657.523594023927,0.005582708476234925,5.860691921305027,0.4335257533319099,0.01751505854397427,30.45687671415947,1102.1510392474233,0
-0.132751,0.003466655288266667,1.26923,0.11794481109346444,1.1095196379711103,0.005187989999999998,103.999658648,55.961434593451834,36.07768803887504,0.0,3.0,0.0049025909247391326,1.765398145249394,0.18687559434554318,0.0023428677856615417,16.848374227299214,415.5371848281752,0
-0.131226,0.0037380473320000004,1.38489,0.05940513236255818,1.1894716509585954,0.0021362300000000055,112.14141996000001,87.57288308314216,57.74042467359196,0.0,3.0,0.005286397233706964,1.9550724682348735,0.1851495466926668,0.0038129876310268587,20.021386934930742,534.6068802355875,0
-0.0448608,0.0038029179951333332,0.0436401,0.47897341878454114,1.3323517461919219,0.004272459999999998,114.087539854,40.39110658959427,2.6758744064022886,1461.7654414053966,628061.3016792624,0.00537813820531026,0.061500683004378096,0.06279539552073066,0.00014879258074429667,0.20267522711810285,0.8983980106647946,0
-0.0338745,0.003909312277333333,0.039978,0.37647633523147794,1.3769842889960995,0.009765619999999997,117.27936832,51.7734922755785,3.357903190449074,41.88260409731808,7424.472142132583,0.005528602442156451,0.056537429796551596,0.04725842106043113,0.0001926715358082917,0.21482762275549563,0.9154050351245924,0
-0.0323486,0.0037474875380333335,0.0390625,0.29683212674233994,1.4086920935236769,0.007934569999999997,112.424626141,56.49864690949431,3.902091178243726,14.530038811913261,2322.411081243938,0.005299747701110901,0.05481109930096276,0.04380576006925345,0.00023145927523305325,0.3064007882785325,0.026828596172888464,0
-0.0302124,0.0036919351582333335,0.043335,0.2960189739557664,1.421146343349091,0.004272460000000002,110.758054747,69.12804238832203,4.5512886924320615,148.69853675001212,71828.89220648367,0.00522118477217564,0.06085332674620181,0.04229523856328275,0.0002755688860692352,0.4998204935637763,0.4002542525149164,0
-0.0332642,0.0037426250074333333,0.0424194,0.29856994045700835,1.4193078952337406,0.0088501,112.278750223,68.67797538823078,4.566924486217966,553.1039207136412,79043.75339452087,0.005292871044388926,0.05912692553993486,0.046826873791872975,0.000275846338771405,0.3580750509556115,0.26946007665738625,0
-0.03479,0.0038450422358999995,0.0390625,0.36052159236582826,1.4015816708163564,0.0006103519999999965,115.35126707699999,49.150399303460524,3.4990654289221874,117.17262345513554,21177.80225748526,0.00543771087790715,0.05502690829058089,0.048984751556019966,0.0002031133482814671,0.3270703485845767,1.0355176291093482,0
-0.0259399,0.0037591351933000004,0.0442505,0.3595592610338114,1.4063782977968204,0.0036621099999999992,112.774055799,77.86864566627371,3.775976854259578,0.0,3.0,0.0053162199731588665,0.06193230098361436,0.036037202128425566,0.00022287349679019574,0.5102788984840533,0.5228813465347533,0
-0.111389,0.0034886883857999994,0.0576782,0.20945053820492188,1.4326978665201822,0.012817399999999998,104.66065157400001,81.40612428917188,6.653951003050327,69.39068478368293,4282.953541334095,0.00493375043009186,0.08092193643509157,0.1570964993626529,0.0004186830395780206,0.3267891573861561,4.335390075865502,0
-0.0338745,0.0038907165805666666,0.0476074,0.28427812656038665,1.4186892534406126,0.0247192,116.721497417,36.72363891655704,4.380261040911568,0.0,3.0,0.0055023041555872535,0.06689548348076274,0.04704261207081299,0.0002612117285302134,0.2612470343200856,0.3101750856717276,0
-0.140381,0.005093546336533333,0.157776,0.052518754829062875,1.626506356660975,0.0619507,246.45878345734803,224.30122171529928,59.63622911458173,4517.321014273329,602340.8286872001,0.007203362309701233,0.2218342465006249,0.1985287140994975,0.003923722057776676,0.19541239429154936,0.16863623813898654,0
-0.268555,0.008543783086499999,0.134583,0.046094573713757026,1.657489391339896,0.029907199999999988,256.31349259499996,318.40930003923603,80.8912324874171,23.278655086407564,578.8528549606746,0.012082733914902161,0.18968139405329137,0.37957845567484466,0.005246454293136603,1.2361961890925475,3.5130268725141747,0
-0.365295,-0.0015014643209333332,0.215454,0.04060219237843299,1.642745279250247,0.002441410000000013,329.02477600139264,389.34987560569436,147.58183529840696,1281.579973545032,503048.16192511184,0.0021233912060832304,0.3038345914877041,0.516173808130556,0.009833899891942707,0.9344585127149492,2.4636422071453907,0
-0.280457,-0.006989400745766666,0.114441,0.04778883646269616,1.607733841753024,0.03509519999999997,262.98608651204387,299.74655227442867,88.537500698702,578.4307444970235,61182.38342269177,0.00988450532752385,0.1611970115867537,0.39619405081916614,0.005804487620218086,0.7999252977451267,1.717956888368457,0
-0.127869,0.008203114999233334,0.133667,0.05250087042941587,1.6217541910123283,0.02624510000000001,246.093449977,194.44878888047214,64.0697156477762,1219.568786811092,92828.93546324289,0.011600956485621943,0.1890336842417245,0.18018565708873724,0.0041363704780503,0.01733949057650357,0.013616873081062852,0
-0.272217,0.0019643556673,0.151367,0.05675777060166576,1.5913488684747106,0.01007080000000001,231.5485004988179,193.38881276173854,78.4204191440378,0.0,3.0,0.0027780184260201117,0.20910208179857992,0.38432526349694995,0.0052195928200648575,0.863133756739407,2.198492274827265,0
-0.24292,-0.0076347957314666665,0.102539,0.059191057718550155,1.5678267918210627,0.10253899999999999,270.8868899287475,229.043871944,60.17797097976869,0.0,3.0,0.010797231669388374,0.144580709335651,0.3424617136235816,0.003895417143564443,1.288439987282377,3.800777685210016,0
-0.167847,0.0003399352028666662,0.224609,0.07806165580409985,1.5174744153570114,0.015869100000000004,139.18014058719945,202.88914667807938,47.436369755467716,62.109485502284016,5164.059306671828,0.00048074097422208886,0.3165660490829678,0.2373715038036369,0.0031611430846249173,0.30568331088830736,2.0299716204257967,0
-0.202942,0.0073267009297666675,0.124817,0.052547467547223725,1.6157791877874985,0.004577640000000004,219.80102789299997,317.3655161408798,61.248727995010846,301.12184528583,64213.08766286722,0.010361519822327588,0.17630222664646072,0.286356326070335,0.003975500984707047,0.5781805197652202,1.7927497011020481,0
-0.240479,0.0032461235189666653,0.140076,0.048461355390379435,1.6186895733868971,0.05096439999999999,226.57871626611754,267.96153416508145,82.03249566974087,584.7527744892986,51369.934338338506,0.004590711905660937,0.19744966915140683,0.3400886632659195,0.005447538479785907,0.9282918065283807,1.763144488036863,0
-0.19043,-0.006833212139299998,0.108948,0.052372512775572755,1.6159283816232801,0.014953599999999989,276.79696311180396,210.67428042814464,65.43986316024278,14.737960877814833,7198.420994637115,0.009663621281970533,0.15386007162516208,0.2690930211144466,0.004268891250218842,0.8285216847152714,1.059499819392152,0
-0.149841,0.0021688030704333327,0.189819,0.04696332558185379,1.637306923568609,0.032043499999999996,234.83952074292552,223.4022103306472,77.52244785801821,70.01770709713702,153635.69399116116,0.00306715071632323,0.26758193392305096,0.21126017169476125,0.005158389534191648,0.21661001688366166,1.2720618965992632,0
-0.141296,0.0050655321401,0.158997,0.051692521825397186,1.6272720529249116,0.004882810000000006,289.3831100160102,230.12830422525457,60.8959377060959,149.72933769838022,3627.6196837309267,0.00716374425316623,0.22463933910159192,0.19896004923602126,0.004008031368905348,0.15062133941724432,0.5963110096122919,0
-0.250854,0.005095652704166668,0.110779,0.046191695607534555,1.655123338559154,0.0466919,234.75459457219225,250.1890977114628,78.98322908911275,0.0,3.0,0.007206341163375637,0.15623312198282413,0.35454546140727855,0.005213406165637044,1.3412642956553296,3.3006274068389967,0
-0.0299072,-0.0027383320957,0.0238037,1.5287368396205991,0.8817230051721908,0.0018310499999999994,4.327599577896676,82.149962871,0.3907817715158097,168.96692158084875,29025.837455084595,0.0038725863880204802,0.033231968106102294,0.04229516785260463,1.0398965972895884e-05,1.0494073696274748,19.7825542527911,0
-0.0616455,-0.002748880981266667,0.0247192,1.52951891389199,0.8291458955393679,0.004577640000000001,3.6892918895457307,82.466429438,0.405999129172285,170.88481050737803,29495.499450481268,0.003887504765056782,0.03236873214762976,0.08588518964291808,1.1273160111828312e-05,5.709930865866569,132.79775116724926,0
-0.0415039,-0.0028011169437000003,0.0744629,1.5256246213965077,0.8962535805943949,0.003967290000000001,4.5881178744629105,84.033508311,0.4470482917012552,165.16391096980735,28073.30108901259,0.003961377571573613,0.08674835489071249,0.05826383100281855,1.3369163218804553e-05,0.3197904175136712,71.98195722052841,0
-0.03479,-0.0027526956906333334,0.0100708,1.53626245360529,0.8154819985418483,0.0012207,4.135102063750017,82.580870719,0.34810861995507864,176.1223518043285,30696.4171278943,0.003892899578779634,0.012731719224772828,0.04531628157522416,7.372628235390084e-06,0.49560822443121755,7.258727603451616,0
-0.0131226,-0.002749949090933333,0.015564,1.5326691492736284,0.820936902034339,0.0003051760000000019,2.9327468963741676,82.498472728,0.34255505668875413,172.8466893236221,29870.32528068618,0.0038890153002334843,0.021147583926302314,0.015752832947392353,7.033458121561276e-06,0.3291741980241919,2.9522103368360035,0
-0.0204468,-0.0027533467486666667,0.012207,1.5352487103614125,0.8302631862626217,0.003967290000000001,3.3104026940972338,82.60040246,0.35424800866810047,172.78677635183362,29915.98824637288,0.003893820313880265,0.015536988602435159,0.02783716762971765,7.771361826726137e-06,0.3712134859773371,4.761261649493537,0
-0.0146484,-0.0027878417695333334,0.12146,1.5407310740632423,0.8702946813748,5.296072860260849e-19,5.468774042761585,83.635253086,0.4638652658510802,165.16429292452048,28143.574258252662,0.003942603640224249,0.15817554431074357,0.020068609688889762,1.4667638112788717e-05,14.643881820738041,514.4794892657671,0
-0.0152588,-0.0028295694940333334,0.0119019,1.5446751813750375,0.7797736229265371,1.8384315931830533e-18,3.9792546102923225,84.887084821,0.3470074935052879,173.95787059663886,30151.571473451353,0.004001615554139117,0.014889667699597934,0.020716036657744165,6.414594741645666e-06,0.0009810765759677182,1.9791120606161048,0
-0.043335,-0.0028129069092666667,0.0180054,1.5510817179711291,0.7806665777660754,0.001525879999999999,4.518316244707113,84.387207278,0.36214600456103563,167.01658447322805,28591.15783874001,0.003978051100777905,0.02330553240112742,0.04466892531704787,7.563044693664161e-06,0.3793148926530348,15.157574288061575,0
-0.0177002,-0.0028000284656333335,0.00823975,1.5242533789412378,0.7811995494101328,0.0027465799999999998,3.343534189989805,84.00085396899999,0.33580618943973295,172.2220250216259,29779.740620348082,0.003959838231129388,0.01057379903421897,0.019421253430713478,6.035392278680496e-06,0.05351946615365726,1.0497063544311889,0
-0.0192261,-0.0027991027581,0.0131226,1.5298746976149245,0.8294095241899017,0.0009155270000000012,3.5109925978200565,83.97308274299999,0.34506375494714137,169.01093937471143,29040.912600823027,0.003958529082980957,0.01726337566656649,0.02546341016527441,6.648641683926391e-06,0.20758692000648202,2.730325066803588,0
